date,w_000338.SZ,w_002027.SZ,w_002371.SZ,w_600009.SH,w_600029.SH,w_600183.SH,w_600406.SH,w_600900.SH,w_601989.SH,w_601998.SH,w_CASH
2023-09-11,5.582788608020188e-11,0.30732794657559187,3.609169949802411e-11,4.134085261378869e-12,2.6385901405243053e-11,1.8082207187774376e-11,4.72509720371797e-10,1.9794209219917624e-11,6.55826632823289e-11,0.6926720527259997,0
2023-09-12,1.543030383894867e-10,0.2919568829198368,6.820722654911218e-10,2.5559179768668604e-11,1.3667670921562313e-10,1.0708442033714505e-10,3.758473386802895e-10,1.348285665523516e-10,2.8570832989594023e-09,0.7080431126067084,0
2023-09-13,6.102131487722237e-10,0.3216121645113106,7.770970339414839e-10,1.0427249647016841e-10,5.344456108575137e-10,4.6348493607045355e-10,6.582967929461365e-10,5.948262118936029e-10,0.005152103662546364,0.6732357280835068,0
2023-09-14,1.8727524964218453e-10,0.33292199292054486,1.683758817867664e-10,2.5050293980509584e-11,1.3033459253308372e-10,1.0151429430876585e-10,1.9819948627834565e-10,1.5819763669584148e-10,4.432526447389675e-09,0.6670780016779813,0
2023-09-15,8.469624818802902e-11,0.29495259948317537,9.916574748795587e-11,1.3661868434989778e-11,1.0441532592298796e-10,6.437851951559496e-11,1.9857212886382842e-10,6.6835205511738e-11,0.016179847206859107,0.6888675526782405,0
2023-09-18,4.1417617494416415e-10,0.31271465956973643,3.2601886579281243e-10,7.562276525270357e-11,2.4255796596726847e-08,3.079332853120809e-10,1.3876049692985284e-09,4.4141275888897667e-10,0.02540001374842823,0.6618852994732699,0
2023-09-19,6.598936941831196e-11,0.2827248507384332,4.172899608520707e-11,1.0122081109997023e-11,1.6022380510812885e-10,4.648549165293305e-11,0.0982986418066112,5.947216190994471e-11,0.0016265995590586308,0.6173499075118751,0
2023-09-20,3.712427259707651e-11,0.404588714118786,2.2014483187514907e-11,7.143008197890368e-12,6.565716233901526e-11,3.1100395976054094e-11,0.022883929269402768,3.959491071995079e-11,1.0757451358653017e-10,0.5725273563016025,0
2023-09-21,3.8364350705696283e-10,0.3634204424454337,1.724353534141886e-10,6.25373903541341e-11,3.7890457391753053e-10,2.7270073579024293e-10,4.419090730778823e-08,4.1504926437876876e-10,5.39843760688971e-10,0.6365795111385444,0
2023-09-22,2.405241734369048e-11,0.37520723067228523,9.614137107173347e-12,5.3271549684923714e-12,2.34364860700458e-11,1.9677064641685252e-11,1.036475600511624e-10,3.8663179710599475e-11,2.7951720977309876e-11,0.6247927690753451,0
2023-09-25,3.1923479478914856e-11,0.3771718504020708,1.2456094496933678e-11,6.478839581391197e-12,2.628572909692632e-11,3.4585700877780194e-11,2.18021113367189e-10,4.4571396620768915e-11,4.316079948320814e-11,0.6228281491804462,0
2023-09-26,4.2646027182631626e-10,0.3715531054980012,1.600627790285436e-10,8.989748324947828e-11,3.123053053785602e-10,3.414845496423873e-10,0.012903848189785067,5.360607421752575e-10,4.326731564412306e-10,0.6155430440132694,0
2023-09-27,1.9104909241299318e-10,0.3297354068445631,4.066124294473377e-11,2.0593666224278517e-11,8.488458685556007e-11,1.3826348479116627e-10,0.029644748977923307,1.3935459287378278e-10,2.3760018152740364e-10,0.6406198433251068,0
2023-09-28,1.5059245712872105e-10,0.3176372985604181,1.1856657338458959e-11,7.045767696377079e-12,2.4880661002603928e-11,4.0140836799523255e-11,0.09909204128846355,4.742659791765916e-11,7.31941189068841e-11,0.5832706597959811,0
2023-10-09,5.120926066455121e-10,0.34347511226045596,5.385035682911248e-11,2.7241929879428274e-11,9.654231799292828e-11,1.9181672046443993e-10,0.14196367577837496,1.6778143791588732e-10,6.189698572813584e-10,0.5145612102928738,0
2023-10-10,4.099644009135473e-08,0.29954805546211816,2.0939709069173553e-10,1.0254777423475168e-10,4.00307972792866e-10,2.368946333139137e-09,0.1577120188392795,6.708725453974291e-10,0.05489413229534481,0.4878457486547457,0
2023-10-11,0.023335215239235062,0.3060076023336307,1.6307844494904665e-10,6.541196264406812e-11,2.3564350350427814e-10,3.1104910076507746e-09,0.09602027437790206,5.755773400813709e-10,0.17693797516599188,0.3976989287330381,0
2023-10-12,0.022044029795054286,0.30529869788000463,1.6336868990973748e-11,6.07640833904673e-12,2.2771338722961894e-11,0.014278526975724796,0.1180870965873028,5.844207944663378e-11,0.10971358892595356,0.43057805973233326,0
2023-10-13,0.016468831163932166,0.31830144836333846,1.0113146416733622e-10,3.863731197567139e-11,1.2446679679515176e-10,0.09891855415985909,0.10202082169307242,3.733210275988475e-10,0.09634844333386981,0.36794190064837135,0
2023-10-16,0.03203602055215143,0.3173604691667471,6.125183546432507e-11,2.0394257316168475e-11,7.418681804115139e-11,0.14563031638357501,0.08959523260266192,1.951589522341319e-10,0.03656829726766246,0.37880966367621033,0
2023-10-17,0.11571199970531894,0.29287928906941085,1.435537198524756e-10,4.82858497908594e-11,1.5800889500332231e-10,0.22990244239681995,2.978405442540737e-09,6.220234362752436e-10,4.268235151143422e-09,0.36150626060993785,0
2023-10-18,0.3126317646021959,0.14973980922287153,2.75678444984296e-10,1.1523452351638452e-10,3.223636935702391e-10,0.1987825344504107,3.572002887466966e-09,1.7844022272119356e-09,1.218820823555716e-08,0.3388458734666319,0
2023-10-19,0.35226096572751237,0.10053196747180163,2.6636909988088615e-10,9.401782181740957e-11,2.506741694095843e-10,0.16624585344506734,5.353551946851973e-09,3.6577102395566027e-09,0.0034984504651467724,0.37746275326814854,0
2023-10-20,0.4211284634482073,0.01613926151532756,4.5232790955846977e-11,1.5562831327068793e-11,3.727432783790655e-11,0.14610216052197833,0.0932410419505204,5.02328977078477e-09,8.39227279503047e-10,0.32338906660337946,0
2023-10-23,0.5014556055163005,1.6322917230923125e-08,4.2435660307314555e-11,1.6828971049702755e-11,3.834380183034854e-11,0.14882965375278545,0.025902397134376483,6.660409566853178e-10,4.049429774518126e-10,0.32381232610502797,0
2023-10-24,0.5338953982358238,8.843287128363351e-10,1.0958528250212732e-10,3.898762988037969e-11,9.527823774092198e-11,0.14995021543172624,1.6834594146892484e-09,6.516548484821267e-10,1.1046682419237753e-09,0.31615438176448757,0
