date,000338.SZ,002027.SZ,002371.SZ,600009.SH,600029.SH,600183.SH,600406.SH,600900.SH,601989.SH,601998.SH
2021-10-13,15.4427,6.5718,335.6673,49.7348,6.24,20.4532,21.4795,18.9184,4.2924,3.8912
2021-10-14,15.4703,6.5802,337.3693,52.457,6.48,20.2612,22.1404,18.7641,4.2824,3.8659
2021-10-15,15.4243,6.5635,352.3885,52.159,6.43,19.9412,22.6956,18.9184,4.2425,3.8659
2021-10-18,15.3875,6.3969,357.6138,50.5694,6.42,19.9321,24.0835,19.1089,4.2824,3.8743
2021-10-19,15.5715,6.4219,342.3856,50.6588,6.33,20.7275,24.024,19.3357,4.2625,3.8827
2021-10-20,15.3875,6.2637,345.5905,50.5793,6.36,20.4989,24.2223,19.0454,4.2425,3.8827
2021-10-21,15.3783,6.247,340.823,50.3806,6.3,20.7641,24.5593,19.118,4.1626,3.9164
2021-10-22,15.6294,6.427,366.273,49.7348,6.19,20.8098,24.1231,19.0545,4.1826,3.908
2021-10-25,15.8432,6.2984,372.9415,49.3871,6.18,20.6178,26.5355,19.0817,4.2325,3.8912
2021-10-26,15.7317,6.3755,374.1459,50.47,6.26,20.9104,25.9605,19.1996,4.1826,3.8827
2021-10-27,15.2482,6.0156,374.2155,50.7581,6.16,20.4898,26.1059,19.2994,4.1327,3.8827
2021-10-28,14.0023,6.0499,373.7378,50.937,6.28,20.7549,26.3636,19.1724,4.0528,3.8491
2021-10-29,14.0395,6.307,369.5077,52.457,6.56,20.3435,25.7292,19.2813,4.1327,3.8238
2021-11-01,14.0116,6.1784,379.212,50.7383,6.42,21.459,24.3148,19.3992,4.1227,3.8406
2021-11-02,13.7141,6.4013,396.1322,50.0229,6.43,21.5961,24.0571,19.0091,4.4222,3.7901
2021-11-03,13.7977,6.3927,385.6914,49.9236,6.34,21.2944,24.0901,19.2087,4.2525,3.7901
2021-11-04,14.1232,6.6498,380.4661,48.9201,6.38,21.651,24.9691,19.1089,4.2525,3.7901
2021-11-05,13.9744,6.367,376.2261,48.7115,6.44,21.8064,24.4404,18.746,4.1227,3.7901
2021-11-08,14.774,6.5384,379.6499,52.5663,6.88,21.3858,24.9162,18.4647,4.1227,3.7901
2021-11-09,14.5788,6.4184,402.3031,49.6057,6.73,21.4132,25.2136,18.4556,4.1626,3.7985
2021-11-10,14.4207,6.367,409.0712,48.8109,6.65,21.5321,23.8125,18.2832,4.1527,3.7901
2021-11-11,14.4114,6.3241,449.7793,49.7448,6.7,21.6967,24.0438,18.2651,4.1626,3.8154
2021-11-12,14.0674,6.2384,438.9205,50.4501,6.87,22.035,25.7754,18.1199,4.2026,3.7985
2021-11-15,14.179,6.4784,413.8586,49.1089,6.74,22.3093,25.6565,18.3013,4.2325,3.8154
2021-11-16,14.0209,6.5298,405.1497,48.7413,6.7,22.035,25.1938,18.1471,4.1427,3.8069
2021-11-17,14.0767,6.3327,407.21,49.3474,6.62,22.5287,25.9935,18.2015,4.1527,3.7985
2021-11-18,14.2998,6.1784,403.3581,48.334,6.63,22.5379,26.6875,18.1834,4.1726,3.7901
2021-11-19,14.9693,6.2127,393.6539,47.9962,6.73,22.6567,26.5156,18.3376,4.1826,3.8069
2021-11-22,15.118,6.1956,401.6661,48.2744,6.64,22.995,26.5156,18.138,4.1826,3.7817
2021-11-23,15.2203,6.1442,386.1791,48.2446,6.64,22.7939,27.0311,18.129,4.2325,3.7985
2021-11-24,15.0157,6.187,384.9848,48.7214,6.6,22.4098,27.0377,17.9566,4.2026,3.7901
2021-11-25,14.6438,6.2299,389.7622,48.7512,6.53,22.1356,29.7409,17.9566,4.1626,3.7985
2021-11-26,14.5602,6.1699,370.3438,46.8239,6.44,22.0258,29.6748,17.7206,4.1327,3.7901
2021-11-29,14.2905,6.1013,374.5639,43.7042,6.2,21.331,28.4389,17.7206,4.1027,3.8238
2021-11-30,14.3463,6.0585,385.1739,42.8796,6.12,21.5778,27.3682,17.7206,4.1626,3.7901
2021-12-01,15.2203,6.0842,379.9087,44.5885,6.2,21.4132,27.2426,17.7206,4.1427,3.8154
2021-12-02,16.4104,6.0928,376.2062,44.3302,6.19,21.0109,27.7978,17.7206,4.1527,3.8154
2021-12-03,16.3174,6.0585,385.1838,45.7211,6.27,21.1024,27.8705,17.7206,4.1826,3.8238
2021-12-06,16.6614,5.9214,382.9145,45.4131,6.16,20.5264,27.6987,17.7206,4.1826,3.8154
2021-12-07,16.8102,6.0499,362.0529,46.0688,6.47,20.6818,27.4475,17.7206,4.1626,3.8322
2021-12-08,16.7451,6.0756,376.6142,46.5755,6.44,20.9744,28.3728,17.7206,4.2325,3.8406
2021-12-09,16.9497,6.6241,372.4439,46.7245,6.5,21.3218,27.1171,17.7206,4.2724,3.8575
2021-12-10,16.2709,6.7697,366.1934,46.1681,6.5,21.1755,26.8725,17.7206,4.2724,3.8406
2021-12-13,16.6149,6.9668,367.2683,45.582,6.31,21.6693,28.994,18.9274,4.2325,3.8238
2021-12-14,16.2988,6.7783,366.7706,45.3038,6.24,21.4864,29.807,19.6715,4.2625,3.8069
2021-12-15,16.1872,6.6412,359.3656,44.4593,6.16,21.1572,29.9854,19.8076,4.2425,3.8069
2021-12-16,17.4982,6.7783,367.766,44.0122,6.28,21.1847,29.8003,19.98,4.2425,3.8154
2021-12-17,16.9775,6.6326,343.8786,43.3168,6.23,20.7641,28.7495,19.8801,4.2325,3.8154
2021-12-20,17.0612,6.5298,341.3903,43.1777,6.15,20.4532,27.9564,19.735,4.1726,3.8069
2021-12-21,17.0333,6.5983,344.854,43.7639,6.2,20.5721,28.6504,19.9437,4.2125,3.8575
2021-12-22,16.9683,6.6155,341.1913,43.8235,6.21,20.7915,28.3199,19.9709,4.1926,3.8322
2021-12-23,17.2379,6.6412,339.2006,43.585,6.23,21.203,29.9391,20.1433,4.1726,3.8912
2021-12-24,16.9775,6.7097,328.4513,44.2805,6.25,21.0749,29.5426,20.2975,4.1327,3.8827
2021-12-27,17.7028,6.8811,322.8378,45.6913,6.53,21.2578,27.355,20.2794,4.1527,3.8659
2021-12-28,17.2193,7.0439,328.1726,45.3932,6.51,21.4041,27.3748,20.2975,4.1626,3.8912
2021-12-29,17.2286,6.7869,328.1229,46.188,6.72,21.139,26.1786,20.1886,4.2026,3.8996
2021-12-30,16.9868,7.0782,338.5139,47.0722,6.8,21.587,26.6015,20.4427,4.2125,3.8827
2021-12-31,16.6335,7.0182,345.3914,46.3867,6.81,21.5321,26.4561,20.597,4.2125,3.8912
2022-01-04,16.4476,7.2839,314.1189,48.2048,6.96,21.267,25.5838,20.724,4.2425,3.8996
2022-01-05,16.6056,7.2068,298.5921,48.5227,7.2,20.8189,24.8766,20.6786,4.2026,3.9249
2022-01-06,16.6614,7.0439,295.4469,48.6817,6.97,20.7549,24.8568,19.9709,4.2225,3.8996
2022-01-07,16.5127,7.2325,291.9733,49.6653,7.0,20.6361,24.295,20.107,4.2425,3.9586
2022-01-10,16.7916,7.1982,287.4944,49.6653,7.12,20.8647,24.4866,20.3248,4.2525,3.9501
2022-01-11,16.3453,7.0697,275.7001,49.2877,7.11,20.7092,24.9493,20.4155,4.2026,3.9838
2022-01-12,16.2709,7.0354,292.6203,49.4169,7.13,20.7458,25.9076,20.2068,4.2225,3.9838
2022-01-13,15.7224,6.864,282.1198,48.9599,7.05,20.3344,26.086,20.2885,4.2125,3.9922
2022-01-14,15.7317,6.7526,287.3551,48.4135,6.95,20.3526,25.2731,20.3701,4.1527,3.9164
2022-01-17,15.7781,6.7355,306.1564,47.9862,6.96,20.5904,24.87,20.5244,4.1626,3.9249
2022-01-18,15.9734,6.7697,313.1236,49.0493,7.2,20.6909,25.8415,20.7421,4.1626,4.0007
2022-01-19,15.8897,6.6498,305.0517,49.3474,7.1,20.3526,26.6478,20.8238,4.1527,4.0091
2022-01-20,15.6108,6.9497,303.5587,50.7184,7.18,20.0966,26.1654,20.9418,4.1427,4.0428
2022-01-21,15.1366,6.8554,292.9089,52.5464,7.26,19.8041,25.2401,20.851,4.0928,4.0091
2022-01-24,15.1831,7.0354,298.5921,51.9901,7.15,19.7309,25.1806,20.7331,4.0728,3.9838
2022-01-25,14.5602,6.6926,295.7057,51.6622,7.23,19.3469,23.7795,20.361,4.0029,3.9249
2022-01-26,14.9042,6.6155,307.5499,50.4899,7.18,18.7983,25.2996,20.479,4.0329,3.9417
2022-01-27,14.5044,6.5898,292.6203,49.4566,7.22,18.0303,24.2884,20.3066,3.973,3.9501
2022-01-28,14.4114,6.5298,281.6719,50.162,7.33,17.8748,23.1318,19.8892,3.983,3.9164
2022-02-07,14.681,6.5898,280.6766,51.8609,7.36,17.9206,23.6209,20.3157,4.0628,4.0175
2022-02-08,14.8949,6.5555,257.7049,53.8082,7.5,18.1583,22.8278,21.0688,4.1127,4.068
2022-02-09,14.9414,6.684,254.3507,55.3382,7.56,18.3137,22.8145,21.1686,4.1127,4.0596
2022-02-10,14.9507,7.0611,255.3958,57.4146,7.8,18.3594,22.2065,21.5769,4.1127,4.0765
2022-02-11,14.6345,6.9325,248.0206,57.0271,7.62,18.0029,21.4266,21.5406,4.0728,4.0933
2022-02-14,14.179,6.8469,250.3197,57.0768,7.41,17.7743,21.1094,21.223,4.0928,4.0344
2022-02-15,14.2812,6.9325,265.4484,55.2388,7.34,18.0211,22.0281,20.9599,4.0828,4.0007
2022-02-16,14.4672,6.8983,264.7517,55.7555,7.37,18.0029,21.724,20.9508,4.0828,4.0007
2022-02-17,14.4393,6.8811,269.3799,54.8414,7.21,17.7286,22.6163,21.0869,4.0528,3.9922
2022-02-18,14.5416,6.9411,267.7376,56.5105,7.35,17.8383,22.299,21.0779,4.0728,4.0344
2022-02-21,14.4858,6.864,262.4625,56.3118,7.33,17.9023,22.3783,20.9145,4.0728,4.0259
2022-02-22,14.2068,6.6583,266.1351,55.1395,7.21,17.6554,22.1735,20.724,4.0428,3.9838
2022-02-23,14.5509,6.8897,292.7497,53.9473,7.05,18.0577,23.0855,20.6877,4.0828,3.9501
2022-02-24,14.244,6.6155,292.1226,52.4471,7.01,17.8657,22.8674,20.5607,4.1127,3.8912
2022-02-25,14.3091,6.6669,300.1348,52.6358,6.94,17.8108,23.0657,20.6423,4.0728,3.8827
2022-02-28,14.0953,6.5555,301.7273,52.0099,6.93,17.7651,23.3631,21.0325,4.1027,3.8743
2022-03-01,14.3091,6.5384,301.6776,53.8082,7.07,17.7743,23.3301,21.1141,4.1227,3.8996
2022-03-02,14.1046,6.2556,294.6109,53.6691,7.05,17.6371,22.5964,21.3864,4.1027,3.8996
2022-03-03,14.3091,6.2813,283.0355,56.133,7.29,17.3445,22.1933,21.7312,4.1127,3.9249
2022-03-04,14.0116,6.1613,290.6794,55.0898,7.25,17.3445,22.0942,21.7312,4.0628,3.9249
2022-03-07,13.5188,6.1013,273.1521,50.6886,6.54,16.4759,21.42,21.6132,4.0029,3.8743
2022-03-08,12.8866,5.9128,284.4588,49.6553,6.37,16.0736,21.6117,21.0506,3.963,3.8154
2022-03-09,12.5147,6.0242,292.6402,50.0825,6.32,15.7171,22.5039,20.851,3.9031,3.7817
2022-03-10,12.7657,5.9385,307.4006,51.1257,6.48,15.8908,23.4688,20.606,3.9031,3.7733
2022-03-11,12.8587,5.8185,298.8907,50.9469,6.71,15.9365,23.2904,20.5062,3.9131,3.8406
2022-03-14,12.5147,5.2872,289.6343,46.7146,6.21,15.5251,22.6361,20.4155,3.8731,3.8069
2022-03-15,11.7523,4.8502,295.5664,45.423,5.91,14.6199,21.4465,19.1906,3.7434,3.6722
2022-03-16,12.1056,5.2444,318.4883,49.5759,6.5,15.013,19.7678,20.3066,3.8232,3.7143
2022-03-17,12.4682,5.4586,308.6447,51.384,6.66,15.2873,20.541,19.8711,3.8332,3.7143
2022-03-18,12.5519,5.4329,308.5352,52.3477,6.72,15.2691,20.356,19.7622,3.8632,3.7733
2022-03-21,12.5798,5.313,312.0387,52.2583,6.68,15.4611,20.6732,19.6442,3.8432,3.748
2022-03-22,12.7843,5.3387,303.8175,51.4138,6.62,15.4336,20.1048,19.9981,3.8731,3.8069
2022-03-23,13.1655,5.3215,298.9803,50.9668,6.57,15.6165,21.1028,19.862,3.8731,3.7817
2022-03-24,13.026,5.2273,295.6062,50.1918,6.51,15.3331,20.9838,19.5716,3.8332,3.7648
2022-03-25,12.6355,5.1758,284.6578,48.3936,6.28,15.2691,20.389,19.3357,3.8232,3.8406
2022-03-28,12.5612,5.1416,281.6719,48.2446,6.23,15.2325,20.0189,19.735,3.8232,4.0849
2022-03-29,12.3938,5.0816,274.6152,48.6817,6.18,14.949,19.6158,19.7894,3.8232,4.1017
2022-03-30,12.7192,5.2444,289.6343,50.2018,6.39,15.1685,20.7988,19.8711,3.8432,4.3039
2022-03-31,12.4124,5.2358,272.7141,48.8804,6.19,14.7387,20.812,19.9618,3.8232,4.287
2022-04-01,12.5054,5.3301,274.1076,50.3607,6.49,14.7296,20.3626,20.1614,3.8332,4.4134
2022-04-06,12.4496,5.2787,262.6317,50.8177,6.58,14.5925,19.8933,20.2885,3.8532,4.3628
2022-04-07,12.0591,5.1416,258.1528,50.1024,6.6,14.5376,19.8933,20.5697,3.8332,4.2449
2022-04-08,12.3566,5.1073,260.7704,50.1024,6.75,14.6016,19.9132,21.0506,3.8432,4.287
2022-04-11,11.7151,4.8674,248.13,47.6783,6.46,14.1262,18.5054,20.8147,3.7833,4.2112
2022-04-12,11.8824,5.0902,248.8168,52.0596,6.98,14.6016,19.1663,20.9055,3.8731,4.2533
2022-04-13,11.7058,5.0302,240.6652,50.5892,6.77,14.4827,18.8359,20.9508,3.8232,4.2365
2022-04-14,11.8266,5.0473,260.8003,51.6622,6.87,14.6382,19.1796,21.0869,3.8332,4.2954
2022-04-15,11.7616,5.0473,260.1534,52.3676,6.85,14.9033,18.8557,21.2321,3.8831,4.346
2022-04-18,11.4547,4.9273,271.7188,51.4734,6.93,15.4428,19.3646,20.8238,3.8731,4.287
2022-04-19,11.5477,4.8845,263.4379,49.8242,6.9,15.2873,19.0342,21.0416,3.8731,4.3039
2022-04-20,11.4361,4.8331,261.3676,50.6687,7.07,15.2873,18.5583,21.1867,3.8532,4.2196
2022-04-21,10.9806,4.6017,260.7505,50.47,6.75,14.9856,17.7454,21.3591,3.8033,4.2028
2022-04-22,10.9341,4.7902,253.3056,50.9171,6.81,15.1685,17.6991,21.4952,3.8232,4.287
2022-04-25,9.9857,4.5331,227.9751,48.2148,6.5,14.2633,17.1836,20.7966,3.6635,4.127
2022-04-26,9.8648,4.3789,223.8246,47.6683,6.3,13.8976,17.0646,21.0416,3.4838,4.1607
2022-04-27,10.1066,4.6103,240.4562,50.0825,6.34,14.8942,18.7698,20.7603,3.5038,4.1523
2022-04-28,10.088,4.5417,236.6044,47.8074,6.31,14.8576,19.3183,20.8782,3.5038,4.2196
2022-04-29,10.4041,4.9959,237.8784,49.0791,6.5,15.2508,21.1491,20.6151,3.5637,4.2365
2022-05-05,10.3018,5.0473,233.9071,50.9668,6.38,15.1776,20.7195,20.9418,3.5637,3.967
2022-05-06,9.9671,4.8931,220.9582,47.8968,6.0,15.0313,20.812,20.6151,3.4838,3.908
2022-05-09,9.8834,4.9016,209.3131,46.9431,5.78,15.0405,21.0896,20.2703,3.5138,3.9333
2022-05-10,9.9299,4.9273,227.7263,46.8139,5.84,15.3605,21.1623,20.724,3.5238,3.967
2022-05-11,10.0415,5.0559,235.5892,47.3603,6.09,15.3605,21.5456,20.4609,3.5238,3.9586
2022-05-12,9.9485,4.953,244.3976,46.0986,5.92,15.3696,22.0743,20.2431,3.5138,3.9333
2022-05-13,10.1438,4.8416,247.6324,46.5457,5.94,15.3605,21.7703,21.0779,3.5238,3.9501
2022-05-16,10.0508,4.8416,241.0733,47.5292,6.0,15.2142,21.995,20.8601,3.5038,3.9417
2022-05-17,10.5064,4.9359,257.7845,47.7379,6.02,15.2233,22.6031,20.8692,3.4938,3.9417
2022-05-18,10.6365,4.9788,261.9549,46.794,5.88,15.3971,22.2396,20.6695,3.5038,3.8912
2022-05-19,10.6551,4.8759,264.682,46.4463,5.9,15.8542,22.3717,21.1232,3.5138,3.8827
2022-05-20,10.9155,5.0816,261.8653,47.4498,6.04,15.7902,22.9335,21.1414,3.5337,3.908
2022-05-23,10.8783,4.8845,266.1551,47.0524,6.05,15.5251,22.3783,20.7784,3.5637,3.8996
2022-05-24,10.7574,4.696,260.2728,46.953,5.91,15.0679,21.4663,20.7694,3.4639,3.8575
2022-05-25,10.8597,4.7988,260.3027,48.8804,6.16,15.1228,22.2594,21.0597,3.5138,3.8912
2022-05-26,10.9713,5.0045,254.7886,49.0294,6.32,14.9235,22.114,21.595,3.5737,3.8996
2022-05-27,10.8969,4.9445,254.9977,48.7314,6.32,14.952,22.0082,21.5225,3.5637,3.9164
2022-05-30,10.9991,5.1159,257.5855,49.6851,6.47,14.9805,22.4841,21.5406,3.6336,3.9164
2022-05-31,11.2595,5.5015,268.7329,50.0825,6.49,15.4074,22.6361,21.7947,3.6436,3.9164
2022-06-01,11.1944,5.5272,271.1814,48.5724,6.48,15.341,23.2838,21.9852,3.7034,3.9164
2022-06-02,11.3525,5.4586,287.3551,48.175,6.48,15.6256,23.3036,21.7039,3.6835,3.9417
2022-06-06,11.3711,5.6386,290.132,48.5724,6.4,16.1853,22.8476,21.8945,3.6535,3.9333
2022-06-07,11.1665,5.63,276.8745,48.2843,6.36,15.8153,22.6031,21.4771,3.6535,3.9586
2022-06-08,11.2223,5.6557,278.3874,48.8208,6.51,15.7489,22.0809,21.5678,3.6535,3.967
2022-06-09,11.027,5.5957,266.0953,48.5923,6.45,15.3599,22.0677,21.5134,3.6236,3.9922
2022-06-10,11.2967,5.4843,270.7335,47.8869,6.47,15.5592,22.2726,21.7947,3.6336,4.0091
2022-06-13,11.7616,5.3558,263.7962,46.9927,6.19,15.2271,22.0148,21.1232,3.6436,3.9417
2022-06-14,11.9382,5.3301,248.9263,47.3504,6.24,15.303,21.2085,21.7765,3.6436,3.9838
2022-06-15,11.8545,5.4758,254.3009,47.2908,6.27,15.654,21.0697,21.4771,3.7134,4.0596
2022-06-16,11.65,5.4329,260.3723,47.5888,6.39,15.5687,21.4729,21.0779,3.7134,4.0344
2022-06-17,11.7523,5.4672,255.4057,47.6683,6.52,15.7679,21.7769,21.4136,3.7334,4.0259
2022-06-20,11.6965,5.57,261.2681,49.5262,6.71,15.7869,21.5853,20.9871,3.7134,4.0091
2022-06-21,11.6407,5.5957,264.8014,49.7646,6.68,15.8248,21.5985,21.0053,3.7134,4.0259
2022-06-22,11.2967,5.3729,253.1066,48.8506,6.74,15.4738,21.2531,21.0506,3.7134,3.9922
2022-06-23,11.7244,5.3986,263.5573,48.8705,6.75,15.8343,22.4659,20.9599,3.7234,4.0428
2022-06-24,11.7058,5.4415,267.1404,49.6653,6.85,16.1474,22.7792,21.2049,3.7234,4.0175
2022-06-27,11.7709,5.57,271.1216,51.7318,7.05,16.081,22.6025,21.1504,3.7234,4.0007
2022-06-28,12.0033,5.6557,278.3476,56.1429,7.34,16.2897,22.474,20.969,3.7633,3.9922
2022-06-29,11.6314,5.6986,271.7586,55.2885,7.2,16.0051,21.4941,21.0053,3.6935,4.0091
2022-06-30,11.5942,5.7671,275.8195,56.3317,7.31,16.1189,21.6868,20.978,3.7034,4.0007
2022-07-01,11.9568,5.6729,280.7562,53.7982,6.98,16.1474,21.7511,22.0669,3.6835,3.9922
2022-07-04,11.7987,5.7757,264.8612,53.3512,6.78,15.9861,22.4499,22.0941,3.7034,3.9922
2022-07-05,11.557,5.8014,273.3113,53.1028,6.81,15.711,22.731,21.9943,3.6835,4.0175
2022-07-06,11.2874,5.6214,292.6203,51.8609,6.62,15.7394,22.4017,21.831,3.6436,3.9754
2022-07-07,11.7244,5.5786,297.8954,51.394,6.61,15.7205,23.2772,21.8673,3.6535,3.9417
2022-07-08,12.0126,5.69,303.5686,51.1853,6.69,15.7205,22.9479,21.958,3.6635,3.9586
2022-07-11,11.5756,5.3815,298.1343,49.9633,6.62,15.303,23.3736,22.4026,3.6436,3.9922
2022-07-12,11.3525,5.3387,279.6713,50.2216,6.67,15.0469,23.1406,22.5931,3.6236,4.0007
2022-07-13,11.3804,5.2872,279.8805,50.6985,6.9,14.9615,23.8716,22.6567,3.6535,3.9333
2022-07-14,11.4919,5.3558,276.4044,51.9702,7.01,14.971,23.7511,22.5568,3.7434,3.8912
2022-07-15,11.027,5.3044,279.6813,51.4635,6.79,14.7528,24.2089,22.0487,3.5437,3.8238
2022-07-18,11.3339,5.4244,270.0698,50.8972,6.88,15.0469,24.2571,22.6385,3.6036,3.8659
2022-07-19,11.4547,5.4244,263.3666,50.8972,6.7,15.2176,23.3816,22.7292,3.7134,3.8996
2022-07-20,11.4268,5.4072,265.0897,51.235,6.73,15.1417,23.3896,22.6294,3.8332,3.9586
2022-07-21,11.3432,5.313,279.4522,50.6488,6.62,15.1512,23.5503,22.5262,3.7933,3.9249
2022-07-22,11.3153,5.2358,272.3108,52.0099,6.68,14.9805,23.8957,22.6388,3.8133,3.9501
2022-07-25,11.1572,5.1587,270.9164,51.2151,6.66,14.8476,22.8354,22.6107,3.8033,3.9922
2022-07-26,11.1851,5.2358,270.3486,52.4073,6.73,14.8287,23.1728,22.6107,3.7633,3.9838
2022-07-27,11.1293,5.1673,262.9383,52.7849,6.8,14.7907,23.2692,22.4418,3.8033,3.9838
2022-07-28,11.2502,5.193,268.1873,53.073,6.61,15.3599,22.8515,22.423,3.8133,3.9389
2022-07-29,11.1293,5.0644,252.5698,51.2449,6.4,15.0753,23.4378,22.4043,3.7534,3.9209
2022-08-01,11.2781,5.1244,255.4383,54.444,6.36,15.3505,23.3415,22.3104,3.7534,3.8939
2022-08-02,10.7574,5.0473,268.9343,55.0501,6.34,15.0658,22.5864,22.1603,3.7534,3.8489
2022-08-03,10.7016,4.9334,284.3128,55.219,6.15,15.0563,22.9318,21.9915,3.8232,3.8219
2022-08-04,10.776,5.0824,287.4502,56.5701,6.2,15.2176,23.4941,22.3761,3.7633,3.8309
2022-08-05,10.9806,5.1612,316.1953,56.2522,6.22,15.711,23.2772,22.5919,3.7534,3.8579
2022-08-08,11.0549,5.0385,323.5857,56.6496,6.14,15.673,23.221,22.6482,3.7833,3.8579
2022-08-09,11.0642,5.0736,324.5817,56.6099,6.21,15.7869,23.0764,22.545,3.7933,3.8489
2022-08-10,10.9434,4.986,330.1793,55.5269,6.09,15.5497,22.8917,22.4136,3.7434,3.8309
2022-08-11,11.1572,5.2226,332.251,56.3913,6.18,15.9671,22.988,22.5168,3.8332,3.8759
2022-08-12,11.12,5.1963,324.8008,57.6232,6.34,16.1,22.5704,22.7326,3.7833,3.8759
2022-08-15,11.1107,5.0824,326.0957,56.4012,6.25,16.2518,22.972,22.5262,3.7733,3.8669
2022-08-16,11.0363,5.1086,312.6295,56.6794,6.23,16.5459,22.9479,22.423,3.7933,3.8759
2022-08-17,11.1479,5.1875,313.8247,57.1166,6.33,16.4984,23.237,22.104,3.8931,3.9119
2022-08-18,10.9434,5.1262,314.3725,56.3317,6.23,16.2518,23.2692,21.9539,3.8532,3.8939
2022-08-19,10.8225,5.1963,305.3984,56.0734,6.29,16.1284,23.0121,22.1322,3.8133,3.9119
2022-08-22,10.8783,5.1612,307.261,55.7356,6.39,16.1948,23.1888,22.029,3.8532,3.9119
2022-08-23,10.776,5.0736,298.5857,55.6561,6.39,15.8153,23.3896,21.7944,3.8432,3.9029
2022-08-24,10.5436,5.0561,286.6833,55.8151,6.31,15.303,22.7953,21.7288,3.7434,3.8849
2022-08-25,10.5808,5.2226,286.9323,57.3153,6.39,15.2935,21.8716,22.1322,3.8133,3.9299
2022-08-26,10.7886,5.205,281.4144,57.3947,6.42,15.2746,22.3776,21.9445,3.7633,3.9209
2022-08-29,10.9775,5.1787,283.1474,56.6893,6.5,15.1512,23.1326,21.8601,3.8133,3.9748
2022-08-30,10.8358,5.1262,286.3646,55.9542,6.51,15.1987,22.9559,21.8413,3.8332,4.0198
2022-08-31,10.987,5.3102,280.8765,56.0535,6.44,15.0848,22.0483,22.4981,3.7833,4.0288
2022-09-01,10.8642,5.1525,279.7311,54.4142,6.15,15.0658,21.9358,22.4324,3.7534,4.0917
2022-09-02,10.8358,5.1349,284.4124,54.7222,6.19,15.0943,21.1728,22.348,3.7733,4.1097
2022-09-05,10.8736,4.9509,288.8546,54.7321,6.24,14.933,20.988,22.348,3.8432,4.1637
2022-09-06,10.9586,4.986,288.8447,56.7192,6.44,15.0848,21.3254,22.2823,3.963,4.1637
2022-09-07,10.8547,4.8808,313.7451,56.6297,6.44,15.0469,21.2852,22.1134,3.953,4.1457
2022-09-08,10.8736,4.8633,311.7829,58.3386,6.58,14.7338,21.0041,22.1885,3.953,4.1547
2022-09-09,10.9208,4.9334,311.255,58.6664,6.6,14.8381,21.2692,22.4324,3.953,4.1637
2022-09-13,10.9397,4.9947,312.7789,59.0539,6.68,14.6769,21.1728,22.3198,3.8831,4.1547
2022-09-14,10.6752,4.9334,325.1096,58.3485,6.64,14.5156,20.4659,22.2354,3.8632,4.1187
2022-09-15,10.5713,4.8808,309.761,58.0107,6.67,14.1361,19.7591,22.2542,3.7633,4.1727
2022-09-16,10.1367,4.7143,314.502,57.4345,6.5,13.7661,19.6386,22.0102,3.6535,4.0827
2022-09-19,10.0139,4.7318,314.7411,59.8785,6.59,13.6143,19.9198,22.029,3.5837,4.1187
2022-09-20,10.0234,4.7581,309.1136,59.9679,6.53,13.5289,19.9519,21.9727,3.6136,4.0917
2022-09-21,10.0801,4.7056,296.0359,59.5208,6.54,13.2822,19.8314,21.9821,3.6236,4.1547
2022-09-22,9.9195,4.5215,294.7012,58.8751,6.44,13.0356,19.8314,21.9727,3.6436,4.1277
2022-09-23,9.7683,4.504,283.8646,59.0638,6.4,12.7509,20.0242,21.8883,3.6436,4.1817
2022-09-26,9.5321,4.5215,289.8905,59.4612,6.55,12.5232,19.5181,21.6256,3.5138,4.1007
2022-09-27,9.6171,4.7844,293.8048,62.0245,6.88,12.7509,19.9599,21.2972,3.5138,4.1277
2022-09-28,9.2204,4.8107,284.0837,60.4945,6.87,12.4473,19.1567,21.072,3.4339,4.1457
2022-09-29,9.0692,4.7581,290.6176,58.8651,6.79,12.4853,19.7832,21.0157,3.4239,4.0737
2022-09-30,9.0881,4.837,277.2909,57.4047,6.64,12.4284,19.976,21.3347,3.404,4.1007
2022-10-10,8.7858,4.7669,249.5618,57.1265,6.68,12.0489,19.6627,21.9164,3.404,4.1547
2022-10-11,8.7858,4.7143,224.6016,57.3053,6.49,12.1153,20.1125,21.9727,3.394,4.1097
2022-10-12,9.0031,4.7669,231.0757,55.2388,6.46,12.5612,20.6426,21.7757,3.4539,4.1996
2022-10-13,8.833,4.7318,220.9164,55.8449,6.38,12.5991,20.5623,21.6162,3.4539,4.1637
2022-10-14,9.107,4.9334,223.9841,55.4375,6.35,12.7889,20.7631,21.5411,3.5038,4.2086
2022-10-17,9.2393,4.9772,242.0319,57.5736,6.52,12.9881,20.474,21.3535,3.5337,4.1907
2022-10-18,9.2204,4.9684,237.9482,56.7788,6.47,13.0166,20.5784,21.1565,3.5038,4.1277
2022-10-19,9.1637,4.802,240.0399,56.3019,6.36,12.8932,20.482,20.9876,3.5337,4.1097
2022-10-20,9.107,4.7932,264.0439,56.431,6.57,13.1115,20.5704,20.9594,3.5238,4.1007
2022-10-21,9.0689,4.7143,261.5737,56.9675,6.84,13.0735,20.5463,21.0251,3.5837,4.1547
2022-10-24,8.8018,4.4252,264.8407,54.2553,6.38,12.7984,20.2812,20.4809,3.5537,4.0917
2022-10-25,8.9449,4.3813,260.6474,56.1529,6.49,12.713,20.3696,20.6498,3.5637,4.0198
