step,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/approx_kl,train/clip_fraction,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/loss,train/policy_gradient_loss,train/std,train/value_loss
2086912,128.0,0.2356671541929245,532.0,1.680838704109192,0.828320324420929,0.20000000298023224,-1.134787678718567,0.7575558423995972,0.0003000000142492354,-0.07776517421007156,-0.028866203501820564,0.2692791819572449,0.04901408776640892
2088960,128.0,0.25039294362068176,532.0,1.5398210287094116,0.839550793170929,0.20000000298023224,-1.1228781938552856,0.8186987638473511,0.0003000000142492354,-0.07025215029716492,-0.022543907165527344,0.2691919803619385,0.03531312569975853
2091008,128.0,0.24359099566936493,532.0,2.6667165756225586,0.843945324420929,0.20000000298023224,-1.1138945817947388,0.7421746253967285,0.0003000000142492354,-0.09317141771316528,-0.042341381311416626,0.2690044045448303,0.07521810382604599
2093056,128.0,0.21397970616817474,532.0,1.725923776626587,0.851025402545929,0.20000000298023224,-1.1083588600158691,0.8216801881790161,0.0003000000142492354,-0.06408391892910004,-0.019322486594319344,0.2688080370426178,0.03444104641675949
2095104,128.0,0.1065799817442894,532.0,2.216787815093994,0.843701183795929,0.20000000298023224,-1.0916186571121216,0.8084877133369446,0.0003000000142492354,-0.08147010952234268,-0.04491367191076279,0.2683977782726288,0.03621236979961395
2097152,128.0,0.28449565172195435,532.0,1.8204278945922852,0.834667980670929,0.20000000298023224,-1.089699625968933,0.8445500135421753,0.0003000000142492354,-0.07628296315670013,-0.025896860286593437,0.2684555649757385,0.03745526075363159
2099200,128.0,0.3442227840423584,532.0,3.814499855041504,0.839111328125,0.20000000298023224,-1.072962999343872,0.8808600902557373,0.0003000000142492354,-0.06383116543292999,-0.03180098533630371,0.2676395773887634,0.028977999463677406
2101248,128.0,0.31408625841140747,532.0,1.6930553913116455,0.8392089605331421,0.20000000298023224,-1.056807518005371,0.8381348848342896,0.0003000000142492354,-0.08132363855838776,-0.030918637290596962,0.26768308877944946,0.03841260448098183
2103296,128.0,0.33405831456184387,532.0,1.8073079586029053,0.8355468511581421,0.20000000298023224,-1.051761507987976,0.8080636262893677,0.0003000000142492354,-0.06047007068991661,-0.039631325751543045,0.26721301674842834,0.03920101374387741
2105344,128.0,0.16892342269420624,532.0,1.7590601444244385,0.8268066644668579,0.20000000298023224,-1.040054202079773,0.6931931376457214,0.0003000000142492354,-0.08751915395259857,-0.03197769448161125,0.26710787415504456,0.03747154027223587
2107392,128.0,0.32223549485206604,532.0,1.8886401653289795,0.837597668170929,0.20000000298023224,-1.0317202806472778,0.6861242055892944,0.0003000000142492354,-0.08122887462377548,-0.01956065371632576,0.2669699788093567,0.036817364394664764
2109440,128.0,0.12766501307487488,532.0,2.035252571105957,0.832958996295929,0.20000000298023224,-1.0136548280715942,0.8159089088439941,0.0003000000142492354,-0.07273859530687332,-0.03341115638613701,0.26620081067085266,0.05648638308048248
2111488,128.0,0.20962196588516235,532.0,1.8373664617538452,0.8479980230331421,0.20000000298023224,-0.9958996176719666,0.7469189763069153,0.0003000000142492354,-0.08977139741182327,-0.03409632295370102,0.2662785053253174,0.04710836336016655
2113536,128.0,0.16093355417251587,532.0,1.4764597415924072,0.835400402545929,0.20000000298023224,-0.9933434128761292,0.799467146396637,0.0003000000142492354,-0.06657634675502777,-0.016310110688209534,0.2660410404205322,0.046485088765621185
2115584,128.0,0.19354313611984253,532.0,2.5285558700561523,0.832324206829071,0.20000000298023224,-0.981328010559082,0.8201964497566223,0.0003000000142492354,-0.09004870057106018,-0.04263676330447197,0.2655527591705322,0.04140602797269821
2117632,128.0,0.344327449798584,532.0,1.7961840629577637,0.835156261920929,0.20000000298023224,-0.9554210901260376,0.8112425804138184,0.0003000000142492354,-0.06536680459976196,-0.02051977626979351,0.26491525769233704,0.047913406044244766
2119680,128.0,0.3258128762245178,532.0,1.6082484722137451,0.8340820074081421,0.20000000298023224,-0.9366379976272583,0.7927333116531372,0.0003000000142492354,-0.08743845671415329,-0.03506789728999138,0.2643992602825165,0.044335439801216125
2121728,128.0,0.5174220204353333,532.0,1.8565233945846558,0.8445800542831421,0.20000000298023224,-0.9068766236305237,0.7165670394897461,0.0003000000142492354,-0.09192492067813873,-0.02764403447508812,0.263641893863678,0.04649889096617699
2123776,128.0,0.448842316865921,532.0,2.1192502975463867,0.841503918170929,0.20000000298023224,-0.8839641809463501,0.8568334579467773,0.0003000000142492354,-0.09077060222625732,-0.036198940128088,0.26358091831207275,0.03247751668095589
2125824,128.0,0.26231539249420166,532.0,1.6708265542984009,0.836718738079071,0.20000000298023224,-0.88594651222229,0.8511773943901062,0.0003000000142492354,-0.09168747067451477,-0.03471396863460541,0.2634742856025696,0.04209538549184799
2127872,128.0,0.20522165298461914,532.0,1.9475773572921753,0.8421875238418579,0.20000000298023224,-0.8756465911865234,0.6549291610717773,0.0003000000142492354,-0.06679242104291916,-0.01807241141796112,0.263265997171402,0.03193817287683487
2129920,128.0,0.16119949519634247,532.0,1.889930248260498,0.834277331829071,0.20000000298023224,-0.8719198703765869,0.8295127749443054,0.0003000000142492354,-0.06955739855766296,-0.025380659848451614,0.2633073031902313,0.03654540702700615
2131968,128.0,0.09701815247535706,532.0,2.238832473754883,0.8221679925918579,0.20000000298023224,-0.8645482659339905,0.7401734590530396,0.0003000000142492354,-0.07559958845376968,-0.037089381366968155,0.2626087963581085,0.03550594300031662
2134016,128.0,0.04847694933414459,532.0,1.647636890411377,0.833544909954071,0.20000000298023224,-0.8487982153892517,0.828561007976532,0.0003000000142492354,-0.09982523322105408,-0.03401634842157364,0.26277628540992737,0.03393325209617615
2136064,128.0,-0.11424008756875992,532.0,2.055450439453125,0.829052746295929,0.20000000298023224,-0.8526181578636169,0.8351175785064697,0.0003000000142492354,-0.08977217227220535,-0.03836256265640259,0.26271504163742065,0.03677354380488396
2138112,128.0,-0.024616539478302002,532.0,1.7149348258972168,0.830322265625,0.20000000298023224,-0.8528400659561157,0.8676713705062866,0.0003000000142492354,-0.08267509192228317,-0.03271377459168434,0.262760728597641,0.041188888251781464
2140160,128.0,-0.1065969169139862,532.0,1.9739807844161987,0.8294922113418579,0.20000000298023224,-0.8488297462463379,0.6782358884811401,0.0003000000142492354,-0.09428685903549194,-0.04673442617058754,0.26275935769081116,0.04986176639795303
2142208,128.0,-0.08915519714355469,532.0,1.6833263635635376,0.8297363519668579,0.20000000298023224,-0.8567427396774292,0.7703163623809814,0.0003000000142492354,-0.0918014645576477,-0.04102453216910362,0.26282405853271484,0.028607070446014404
2144256,128.0,-0.08834795653820038,532.0,1.7564773559570312,0.8323730230331421,0.20000000298023224,-0.857310950756073,0.763903021812439,0.0003000000142492354,-0.10880692303180695,-0.04375126212835312,0.26288917660713196,0.03856230154633522
2146304,128.0,-0.10345117002725601,532.0,1.8746695518493652,0.8333495855331421,0.20000000298023224,-0.8456501960754395,0.7869956493377686,0.0003000000142492354,-0.08974915742874146,-0.02987601049244404,0.2625510096549988,0.05109189823269844
2148352,128.0,-0.06772764772176743,532.0,1.8432743549346924,0.829296886920929,0.20000000298023224,-0.8382060527801514,0.8071630597114563,0.0003000000142492354,-0.0826476439833641,-0.03798040747642517,0.2623153626918793,0.04745002090930939
2150400,128.0,0.07001770287752151,532.0,2.0371809005737305,0.8409179449081421,0.20000000298023224,-0.8249511122703552,0.836530864238739,0.0003000000142492354,-0.08100893348455429,-0.03246113285422325,0.2620401978492737,0.04100695252418518
2152448,128.0,0.04975473880767822,532.0,1.6674915552139282,0.837646484375,0.20000000298023224,-0.8227804899215698,0.8096530437469482,0.0003000000142492354,-0.060631442815065384,-0.029081564396619797,0.2622101902961731,0.042650435119867325
2154496,128.0,0.012764279730618,532.0,1.629934310913086,0.835986316204071,0.20000000298023224,-0.8204382658004761,0.44309115409851074,0.0003000000142492354,-0.06867900490760803,-0.02516264095902443,0.2615390717983246,0.04389951378107071
2156544,128.0,-0.008417409844696522,532.0,1.7323875427246094,0.840576171875,0.20000000298023224,-0.7941423058509827,0.8229351043701172,0.0003000000142492354,-0.07778532058000565,-0.02512691356241703,0.26130324602127075,0.027295950800180435
2158592,128.0,-0.06237873062491417,532.0,1.9836580753326416,0.843017578125,0.20000000298023224,-0.7916943430900574,0.7742382287979126,0.0003000000142492354,-0.07549436390399933,-0.03648865595459938,0.2614612579345703,0.04187661409378052
2160640,128.0,0.13350899517536163,532.0,1.8902778625488281,0.844433605670929,0.20000000298023224,-0.7975070476531982,0.8085320591926575,0.0003000000142492354,-0.07524821907281876,-0.03929699957370758,0.261395126581192,0.04139264300465584
2162688,128.0,0.1590047925710678,532.0,2.0602688789367676,0.843310534954071,0.20000000298023224,-0.7769775986671448,0.6549670696258545,0.0003000000142492354,-0.06969782710075378,-0.030936559662222862,0.260705828666687,0.05830489844083786
2164736,128.0,0.23684726655483246,532.0,1.6949243545532227,0.8436523675918579,0.20000000298023224,-0.7526975274085999,0.8152751326560974,0.0003000000142492354,-0.08477319777011871,-0.02824649214744568,0.26025986671447754,0.045674312859773636
2166784,128.0,0.2860969603061676,532.0,2.080561637878418,0.841064453125,0.20000000298023224,-0.7414906620979309,0.738085150718689,0.0003000000142492354,-0.1074143648147583,-0.043950241059064865,0.2599943280220032,0.04456447809934616
2168832,128.0,0.30686071515083313,532.0,3.044572591781616,0.8434082269668579,0.20000000298023224,-0.7377116680145264,0.8306233882904053,0.0003000000142492354,-0.09800554811954498,-0.051301561295986176,0.2598166763782501,0.026981135830283165
2170880,128.0,0.3978743553161621,532.0,1.9597492218017578,0.852246105670929,0.20000000298023224,-0.7236106395721436,0.823664128780365,0.0003000000142492354,-0.05905596911907196,-0.028706829994916916,0.2595248520374298,0.04397106543183327
2172928,128.0,0.1626947671175003,532.0,2.2878568172454834,0.843212902545929,0.20000000298023224,-0.7190179228782654,0.825089156627655,0.0003000000142492354,-0.08469905704259872,-0.03869500383734703,0.2596006989479065,0.02934424579143524
2174976,128.0,0.25839486718177795,532.0,1.8366999626159668,0.827343761920929,0.20000000298023224,-0.7169541716575623,0.8187101483345032,0.0003000000142492354,-0.0825045108795166,-0.03608449921011925,0.25936150550842285,0.050021104514598846
2177024,128.0,0.18068978190422058,532.0,1.771040678024292,0.837890625,0.20000000298023224,-0.7064575552940369,0.8328729271888733,0.0003000000142492354,-0.06695058941841125,-0.020240405574440956,0.25901487469673157,0.04015311226248741
2179072,128.0,0.16238020360469818,532.0,1.8219261169433594,0.8343261480331421,0.20000000298023224,-0.6964949369430542,0.8388594388961792,0.0003000000142492354,-0.08224847912788391,-0.035988569259643555,0.2591939866542816,0.04505374655127525
2181120,128.0,-0.08887185901403427,532.0,1.9863386154174805,0.837207019329071,0.20000000298023224,-0.6974762678146362,0.8590613603591919,0.0003000000142492354,-0.11092838644981384,-0.045290544629096985,0.2587094306945801,0.03576262667775154
2183168,128.0,-0.03033486008644104,532.0,1.866269826889038,0.842480480670929,0.20000000298023224,-0.6705701351165771,0.7600879669189453,0.0003000000142492354,-0.06130426377058029,-0.023960504680871964,0.25825178623199463,0.045990172773599625
2185216,128.0,0.2626618444919586,532.0,2.9916343688964844,0.8431152105331421,0.20000000298023224,-0.6635156869888306,0.7915488481521606,0.0003000000142492354,-0.10595779120922089,-0.037723105400800705,0.2582172453403473,0.03924662619829178
2187264,128.0,0.2806642949581146,532.0,2.261404037475586,0.835009753704071,0.20000000298023224,-0.6590380072593689,0.7947179079055786,0.0003000000142492354,-0.07182110846042633,-0.028012201189994812,0.2579595744609833,0.05398569256067276
2189312,128.0,0.2849300801753998,532.0,2.1907386779785156,0.8409668207168579,0.20000000298023224,-0.633254885673523,0.7996426224708557,0.0003000000142492354,-0.09823331236839294,-0.034883443266153336,0.2571401596069336,0.04559576138854027
2191360,128.0,0.22708536684513092,532.0,2.134155035018921,0.84619140625,0.20000000298023224,-0.6157716512680054,0.7561162710189819,0.0003000000142492354,-0.05131276696920395,-0.00749556440860033,0.25716114044189453,0.03466525673866272
2193408,128.0,0.33648815751075745,532.0,1.9667049646377563,0.834521472454071,0.20000000298023224,-0.601588249206543,0.7325619459152222,0.0003000000142492354,-0.03975926339626312,-0.025113888084888458,0.25655657052993774,0.043718572705984116
2195456,128.0,0.23471927642822266,532.0,2.249992847442627,0.8436523675918579,0.20000000298023224,-0.5802788734436035,0.7883672118186951,0.0003000000142492354,-0.0968334898352623,-0.03813914954662323,0.25610587000846863,0.03442714735865593
2197504,128.0,0.06378935277462006,532.0,2.588491916656494,0.8455566167831421,0.20000000298023224,-0.5654423236846924,0.7334877252578735,0.0003000000142492354,-0.09074867516756058,-0.04338909313082695,0.2557855248451233,0.031797055155038834
2199552,128.0,-0.03578127175569534,532.0,2.0322325229644775,0.834765613079071,0.20000000298023224,-0.5494285821914673,0.8142156600952148,0.0003000000142492354,-0.09777617454528809,-0.03588179871439934,0.25546813011169434,0.04322369769215584
2201600,128.0,0.014117189683020115,532.0,2.5408458709716797,0.841796875,0.20000000298023224,-0.541598916053772,0.7835100293159485,0.0003000000142492354,-0.07832559943199158,-0.02868996374309063,0.2553844451904297,0.03801068663597107
2203648,128.0,0.02423073910176754,532.0,1.9757664203643799,0.842333972454071,0.20000000298023224,-0.5432367324829102,0.6763117909431458,0.0003000000142492354,-0.0756610557436943,-0.03150712698698044,0.2554982304573059,0.036337852478027344
2205696,128.0,-0.1202721819281578,532.0,2.021717071533203,0.84521484375,0.20000000298023224,-0.5531846880912781,0.7206625938415527,0.0003000000142492354,-0.03161574900150299,-0.02495836652815342,0.25583645701408386,0.030067019164562225
2207744,128.0,0.01017060037702322,532.0,1.8478853702545166,0.827685534954071,0.20000000298023224,-0.5594624280929565,0.8297977447509766,0.0003000000142492354,-0.07911553978919983,-0.03086133301258087,0.255601167678833,0.032548245042562485
2209792,128.0,-0.05241306871175766,532.0,1.6765007972717285,0.844433605670929,0.20000000298023224,-0.5400410294532776,0.639960527420044,0.0003000000142492354,-0.07330810278654099,-0.02724946290254593,0.2551289200782776,0.045103974640369415
2211840,128.0,0.0858120322227478,532.0,1.744471788406372,0.8438965082168579,0.20000000298023224,-0.5336178541183472,0.8389204740524292,0.0003000000142492354,-0.04094933345913887,-0.0333080068230629,0.25512123107910156,0.03814177215099335
2213888,128.0,0.016869530081748962,532.0,1.991401195526123,0.8319336175918579,0.20000000298023224,-0.5222631096839905,0.854843020439148,0.0003000000142492354,-0.07777565717697144,-0.05386243388056755,0.25473344326019287,0.025231806561350822
2215936,128.0,0.013270080089569092,532.0,1.8306649923324585,0.839892566204071,0.20000000298023224,-0.4943028688430786,0.8490517139434814,0.0003000000142492354,-0.04501655697822571,-0.017401468008756638,0.25379443168640137,0.04676958918571472
2217984,128.0,0.05894453078508377,532.0,2.266833543777466,0.8426269292831421,0.20000000298023224,-0.4682566523551941,0.8088706135749817,0.0003000000142492354,-0.05377660691738129,-0.028896283358335495,0.25360751152038574,0.03766661882400513
2220032,128.0,-0.1180000826716423,532.0,1.860938549041748,0.845166027545929,0.20000000298023224,-0.4624592661857605,0.8266657590866089,0.0003000000142492354,-0.0860830694437027,-0.03861745446920395,0.25326138734817505,0.041975051164627075
2222080,128.0,-0.06878677755594254,532.0,2.567183017730713,0.8335937261581421,0.20000000298023224,-0.44777876138687134,0.83704674243927,0.0003000000142492354,-0.09256897866725922,-0.03222701698541641,0.2534339129924774,0.03209344670176506
2224128,128.0,-0.11169379949569702,532.0,1.558677315711975,0.8404785394668579,0.20000000298023224,-0.45588070154190063,0.5465872287750244,0.0003000000142492354,-0.06457356363534927,-0.023984568193554878,0.25343063473701477,0.04132763296365738
2226176,128.0,0.1030714362859726,532.0,1.7597103118896484,0.826464831829071,0.20000000298023224,-0.45455050468444824,0.6611196994781494,0.0003000000142492354,-0.08451561629772186,-0.03300879895687103,0.2536023259162903,0.03314397484064102
2228224,128.0,0.2088826447725296,532.0,1.8956817388534546,0.844775378704071,0.20000000298023224,-0.4566136598587036,0.6920597553253174,0.0003000000142492354,-0.08136706799268723,-0.04228846728801727,0.25326302647590637,0.039253246039152145
2230272,128.0,0.3429943025112152,532.0,2.121838092803955,0.8363281488418579,0.20000000298023224,-0.4530007541179657,0.7677749395370483,0.0003000000142492354,-0.08464562892913818,-0.03476174175739288,0.25343647599220276,0.0321992002427578
2232320,128.0,0.39784950017929077,532.0,1.8426967859268188,0.848583996295929,0.20000000298023224,-0.4379223883152008,0.7378805875778198,0.0003000000142492354,-0.03818265721201897,-0.02133581042289734,0.2528298497200012,0.05281175300478935
2234368,128.0,0.3542366325855255,532.0,1.785499095916748,0.836181640625,0.20000000298023224,-0.42120540142059326,0.7924944758415222,0.0003000000142492354,-0.0885009840130806,-0.038918375968933105,0.2524825930595398,0.025588905438780785
2236416,128.0,0.3483624756336212,532.0,1.799487590789795,0.8421386480331421,0.20000000298023224,-0.40391531586647034,0.8800745010375977,0.0003000000142492354,-0.09757725894451141,-0.03519285097718239,0.2520797550678253,0.027854567393660545
2238464,128.0,0.1125364825129509,532.0,1.7934396266937256,0.845947265625,0.20000000298023224,-0.3788880407810211,0.8678029775619507,0.0003000000142492354,-0.10132478177547455,-0.0327335000038147,0.25144344568252563,0.04051120951771736
2240512,128.0,0.10769817978143692,532.0,1.8676140308380127,0.832714855670929,0.20000000298023224,-0.3595777153968811,0.8344043493270874,0.0003000000142492354,-0.08134838938713074,-0.034504130482673645,0.2511984705924988,0.029671646654605865
2242560,128.0,-0.12819263339042664,532.0,1.9431047439575195,0.849365234375,0.20000000298023224,-0.3461350202560425,0.8619331121444702,0.0003000000142492354,-0.11350098252296448,-0.02616828866302967,0.2510460615158081,0.033752698451280594
2244608,128.0,-0.006531689781695604,532.0,1.643662929534912,0.8487304449081421,0.20000000298023224,-0.34929728507995605,0.6631609797477722,0.0003000000142492354,-0.06502485275268555,-0.032853689044713974,0.25143447518348694,0.034879617393016815
2246656,128.0,0.013295119628310204,532.0,1.8259871006011963,0.837451159954071,0.20000000298023224,-0.3722996413707733,0.7570158243179321,0.0003000000142492354,-0.07743881642818451,-0.02894042246043682,0.2517659366130829,0.04643678665161133
2248704,128.0,0.18856261670589447,532.0,2.0251293182373047,0.841259777545929,0.20000000298023224,-0.37280353903770447,0.8380709886550903,0.0003000000142492354,-0.11383938044309616,-0.03360072150826454,0.2517124116420746,0.03378277271986008
2250752,128.0,0.19964951276779175,532.0,1.766204833984375,0.8379882574081421,0.20000000298023224,-0.36258143186569214,0.7310227155685425,0.0003000000142492354,-0.07632751017808914,-0.03309235721826553,0.25128763914108276,0.044396691024303436
2252800,128.0,0.32286569476127625,532.0,1.6729906797409058,0.832958996295929,0.20000000298023224,-0.3455856442451477,0.8098442554473877,0.0003000000142492354,-0.09161360561847687,-0.037161052227020264,0.2510503828525543,0.04196128621697426
2254848,128.0,0.39730536937713623,532.0,1.80330491065979,0.83349609375,0.20000000298023224,-0.32590124011039734,0.8211973309516907,0.0003000000142492354,-0.08728368580341339,-0.02866620197892189,0.2503255307674408,0.038467369973659515
2256896,128.0,0.15727247297763824,532.0,1.8982635736465454,0.852343738079071,0.20000000298023224,-0.30166488885879517,0.7541414499282837,0.0003000000142492354,-0.0846966803073883,-0.011543411761522293,0.2500457763671875,0.046269070357084274
2258944,128.0,0.35301464796066284,532.0,1.8214646577835083,0.833251953125,0.20000000298023224,-0.2900250256061554,0.7984731793403625,0.0003000000142492354,-0.07442036271095276,-0.03633815422654152,0.24986986815929413,0.029640551656484604
2260992,128.0,0.1520872563123703,532.0,4.666606426239014,0.830615222454071,0.20000000298023224,-0.28145095705986023,0.8045411705970764,0.0003000000142492354,-0.09234389662742615,-0.03833260387182236,0.24956826865673065,0.037623487412929535
2263040,128.0,0.058267541229724884,532.0,1.5131473541259766,0.822998046875,0.20000000298023224,-0.26396089792251587,0.8364157676696777,0.0003000000142492354,-0.09473085403442383,-0.03363360837101936,0.2492286115884781,0.028681820258498192
2265088,128.0,0.026063930243253708,532.0,1.9488784074783325,0.8335937261581421,0.20000000298023224,-0.26299649477005005,0.7157996296882629,0.0003000000142492354,-0.09428095817565918,-0.0413033626973629,0.2492707073688507,0.042913034558296204
2267136,128.0,-0.031222179532051086,532.0,2.2199227809906006,0.836865246295929,0.20000000298023224,-0.2703932821750641,0.7777617573738098,0.0003000000142492354,-0.09756934642791748,-0.04325944557785988,0.24961404502391815,0.02749824896454811
2269184,128.0,0.002900209976360202,532.0,1.9180576801300049,0.8368164300918579,0.20000000298023224,-0.27050623297691345,0.8108612298965454,0.0003000000142492354,-0.08765175938606262,-0.047033388167619705,0.24904108047485352,0.04145551472902298
2271232,128.0,0.19725778698921204,532.0,1.605520248413086,0.829638659954071,0.20000000298023224,-0.24474485218524933,0.6895976066589355,0.0003000000142492354,-0.07612884044647217,-0.03554240241646767,0.24903973937034607,0.03931405767798424
2273280,128.0,0.36796268820762634,532.0,1.6102654933929443,0.8351074457168579,0.20000000298023224,-0.24935081601142883,0.6974260807037354,0.0003000000142492354,-0.07723169028759003,-0.01986098289489746,0.24898648262023926,0.04759823903441429
2275328,128.0,0.2842358648777008,532.0,1.553861141204834,0.8245605230331421,0.20000000298023224,-0.24673143029212952,0.7376636266708374,0.0003000000142492354,-0.06822437047958374,-0.02967599406838417,0.24899868667125702,0.06223795935511589
2277376,128.0,0.15455858409404755,532.0,1.8158273696899414,0.835742175579071,0.20000000298023224,-0.2533794343471527,0.7676931619644165,0.0003000000142492354,-0.0946754589676857,-0.04327743127942085,0.24938353896141052,0.03583918511867523
2279424,128.0,0.07794445008039474,532.0,1.6187883615493774,0.835644543170929,0.20000000298023224,-0.2626259922981262,0.7941991090774536,0.0003000000142492354,-0.09279391914606094,-0.026879658922553062,0.2492438703775406,0.04302232712507248
2281472,128.0,0.08574278652667999,532.0,1.8625614643096924,0.8463379144668579,0.20000000298023224,-0.25295084714889526,0.8513011932373047,0.0003000000142492354,-0.10975631326436996,-0.03048761934041977,0.24895347654819489,0.042660411447286606
2283520,128.0,-0.13901746273040771,532.0,2.145543098449707,0.839306652545929,0.20000000298023224,-0.2529548704624176,0.8137384057044983,0.0003000000142492354,-0.10015900433063507,-0.04242289811372757,0.24929840862751007,0.0440300777554512
2285568,128.0,-0.3759406805038452,532.0,1.7376604080200195,0.8399413824081421,0.20000000298023224,-0.2589200735092163,0.8229355216026306,0.0003000000142492354,-0.07780232280492783,-0.03540025278925896,0.24899381399154663,0.043225523084402084
2287616,128.0,-0.1318434327840805,532.0,1.9291561841964722,0.835253894329071,0.20000000298023224,-0.24239738285541534,0.8380486965179443,0.0003000000142492354,-0.08413618803024292,-0.030121782794594765,0.24858392775058746,0.04113510996103287
2289664,128.0,0.0011916999937966466,532.0,1.7327313423156738,0.840039074420929,0.20000000298023224,-0.22002533078193665,0.8116472363471985,0.0003000000142492354,-0.07161258161067963,-0.02885456755757332,0.24825824797153473,0.0370464064180851
2291712,128.0,0.14552007615566254,532.0,2.2182135581970215,0.8443359136581421,0.20000000298023224,-0.21203546226024628,0.8312671184539795,0.0003000000142492354,-0.08819113671779633,-0.029595045372843742,0.24808447062969208,0.02670511230826378
2293760,128.0,0.29592886567115784,532.0,1.5661805868148804,0.8436523675918579,0.20000000298023224,-0.2060127705335617,0.8552520871162415,0.0003000000142492354,-0.06013033166527748,-0.027193043380975723,0.24795211851596832,0.032406583428382874
2295808,128.0,0.35122376680374146,532.0,1.7357032299041748,0.8396972417831421,0.20000000298023224,-0.21167519688606262,0.8290745615959167,0.0003000000142492354,-0.06114424392580986,-0.028815437108278275,0.24834772944450378,0.047456588596105576
2297856,128.0,0.3571551740169525,532.0,1.9050846099853516,0.8272949457168579,0.20000000298023224,-0.19651836156845093,0.7685656547546387,0.0003000000142492354,-0.08292748034000397,-0.030728479847311974,0.24735760688781738,0.05642054229974747
2299904,128.0,0.4966333210468292,532.0,1.9217021465301514,0.840624988079071,0.20000000298023224,-0.1757442057132721,0.7738908529281616,0.0003000000142492354,-0.065359927713871,-0.02622217684984207,0.24743212759494781,0.054568544030189514
2301952,128.0,0.42790451645851135,532.0,1.7743070125579834,0.828857421875,0.20000000298023224,-0.181515634059906,0.7241864204406738,0.0003000000142492354,-0.04999259114265442,-0.025210918858647346,0.247757226228714,0.04851538687944412
2304000,128.0,0.3169926106929779,532.0,4.461301326751709,0.834179699420929,0.20000000298023224,-0.1911570131778717,0.7654107809066772,0.0003000000142492354,-0.08514188975095749,-0.04258105903863907,0.2477906048297882,0.04744874686002731
2306048,128.0,0.29629048705101013,532.0,1.5804743766784668,0.8406738042831421,0.20000000298023224,-0.19572754204273224,0.7657387852668762,0.0003000000142492354,-0.0835602656006813,-0.03144388645887375,0.2481047511100769,0.05093016475439072
2308096,128.0,0.3492141366004944,532.0,1.8667960166931152,0.8408203125,0.20000000298023224,-0.20306940376758575,0.7806391716003418,0.0003000000142492354,-0.08887334167957306,-0.021320806816220284,0.24792340397834778,0.04010165482759476
2310144,128.0,0.4110333025455475,532.0,1.9758660793304443,0.8291991949081421,0.20000000298023224,-0.1947403848171234,0.8464965224266052,0.0003000000142492354,-0.0756140798330307,-0.03100510500371456,0.24786195158958435,0.03758978843688965
2312192,128.0,0.34689047932624817,532.0,1.811723232269287,0.847412109375,0.20000000298023224,-0.1946949064731598,0.826213002204895,0.0003000000142492354,-0.05521949380636215,-0.019508294761180878,0.24814705550670624,0.035727232694625854
2314240,128.0,0.34180426597595215,532.0,1.512115478515625,0.8328613042831421,0.20000000298023224,-0.19639533758163452,0.7418798208236694,0.0003000000142492354,-0.06836894899606705,-0.0341513454914093,0.24771489202976227,0.03591331094503403
2316288,128.0,0.37104126811027527,532.0,1.754536509513855,0.828906238079071,0.20000000298023224,-0.17459852993488312,0.7338345050811768,0.0003000000142492354,-0.019745927304029465,-0.017595579847693443,0.24753126502037048,0.0430963858962059
2318336,128.0,0.28671231865882874,532.0,1.8494360446929932,0.8260253667831421,0.20000000298023224,-0.1703207790851593,0.7863446474075317,0.0003000000142492354,-0.0866912230849266,-0.03795807063579559,0.2474023550748825,0.04488258436322212
2320384,128.0,0.33516526222229004,532.0,1.8849494457244873,0.847705066204071,0.20000000298023224,-0.15501020848751068,0.7978100776672363,0.0003000000142492354,-0.0824887752532959,-0.04447474330663681,0.2468029409646988,0.053733889013528824
2322432,128.0,0.2889453172683716,532.0,1.8209891319274902,0.8387206792831421,0.20000000298023224,-0.1472642868757248,0.7985737323760986,0.0003000000142492354,-0.012186136096715927,-0.018012799322605133,0.24710038304328918,0.03933221101760864
2324480,128.0,0.2982696294784546,532.0,1.8329880237579346,0.8228515386581421,0.20000000298023224,-0.14091864228248596,0.7823910713195801,0.0003000000142492354,-0.09184159338474274,-0.04141527786850929,0.24658611416816711,0.03752481937408447
2326528,128.0,0.3272416889667511,532.0,1.4836068153381348,0.8246093988418579,0.20000000298023224,-0.120545394718647,0.7369033694267273,0.0003000000142492354,-0.09649643301963806,-0.04510849341750145,0.2461315542459488,0.05609440430998802
2328576,128.0,0.20578807592391968,532.0,1.816480278968811,0.840527355670929,0.20000000298023224,-0.09335342049598694,0.8028866052627563,0.0003000000142492354,-0.09817720949649811,-0.04117750748991966,0.2453448623418808,0.04987330362200737
2330624,128.0,0.26922646164894104,532.0,1.8345508575439453,0.834033191204071,0.20000000298023224,-0.061205148696899414,0.7674846649169922,0.0003000000142492354,-0.08625312149524689,-0.03348029777407646,0.24460461735725403,0.030095528811216354
2332672,128.0,0.18025699257850647,532.0,1.839378833770752,0.845996081829071,0.20000000298023224,-0.04061496630311012,0.8439891338348389,0.0003000000142492354,-0.10117624700069427,-0.03900223970413208,0.24444030225276947,0.03113299049437046
2334720,128.0,0.10758627951145172,532.0,1.7603542804718018,0.838671863079071,0.20000000298023224,-0.015103412792086601,0.6897292137145996,0.0003000000142492354,-0.07597270607948303,-0.02751709707081318,0.24346022307872772,0.04346100613474846
